datetime,C_B1,C_B2,C_B3,C_B4,C_B5,L_B1,L_B2,L_B3,L_B4,L_B5,W_B1,W_B2,W_B3,W_B4,W_B5,LW_B1,LW_B2,LW_B3,LW_B4,LW_B5
4/15/2006 21:00,,,0.263509,0.437054,0.114107,,,0.450071,0.388234,,,,,0.5283,0.423134,,,,0.319533,0.57054
4/15/2006 22:00,,,0.246529,0.418023,0.120767,,,0.406776,0.383317,,,,,0.499309,0.45069,,,,0.266205,0.549077
4/15/2006 23:00,,,0.265717,0.42013,0.0938532,,,0.437123,0.391128,,,,,0.525754,0.403544,,,,0.281158,0.550796
4/16/2006 0:00,,,0.244768,0.411376,0.0834035,,,0.395163,0.414631,,,,,0.46579,0.414784,,,,0.297218,0.558986
4/16/2006 1:00,,,0.248489,0.4038,0.0822664,,,0.403474,0.406182,,,,,0.505672,0.396152,,,,0.252288,0.531378
4/16/2006 2:00,,,0.267349,0.386852,0.073586,,,0.381038,0.363589,,,,,0.501813,0.3977,,,,0.242846,0.50411
4/16/2006 3:00,,,0.243612,0.39395,0.09518,,,0.371336,0.348028,,,,,0.48132,0.408909,,,,0.269639,0.48628
4/16/2006 4:00,,,0.252708,0.38203,0.0969177,,,0.365065,0.365436,,,,,0.466748,0.39217,,,,0.287296,0.458777
4/16/2006 5:00,,,0.213113,0.375285,0.121151,,,0.373746,0.359122,,,,,0.499264,0.379849,,,,0.241076,0.477916
4/16/2006 6:00,,,0.206732,0.369871,0.0985729,,,0.379312,0.364371,0.254797,,,,0.473582,0.372117,,,,0.257761,0.495407
4/16/2006 7:00,,,0.250129,0.365514,0.0938521,,,0.35682,0.366609,,,,,0.494186,0.357849,,,,0.250459,0.416787
4/16/2006 8:00,,,0.291473,0.480871,0.11216,,,0.416413,0.380653,,,,,0.523454,0.390223,,,,0.231399,0.449379
4/16/2006 9:00,,,0.583339,0.747399,0.219598,,,0.691616,0.696131,0.608114,,,,0.7916,0.671643,,,,0.408985,0.439387
4/16/2006 10:00,,,0.807465,0.952797,0.371784,,,0.839474,0.842327,,,,,0.983284,0.829238,,,,0.760442,0.589268
4/16/2006 11:00,,,0.992965,0.827265,0.418848,,,0.868484,0.802548,,,,,0.920183,0.859214,,,,0.909873,0.693751
4/16/2006 12:00,,,0.80032,1.09676,0.436766,,,1.06469,1.04099,,,,,0.966085,0.931311,,,,1.08592,0.876367
4/16/2006 13:00,,,1.01555,1.11203,0.473547,,,1.03455,1.01398,,,,,0.912947,1.03048,,,,1.21435,0.936655
4/16/2006 14:00,,,1.12682,1.11142,0.475886,,,1.02057,1.02939,,,,,0.902485,0.974096,,,,0.920463,1.00191
4/16/2006 15:00,,,0.886981,1.00992,0.456828,,,0.913346,0.999891,,,,,0.93572,0.959633,,,,1.04344,0.942338
4/16/2006 16:00,,,0.807516,0.780487,0.388657,,,0.789308,0.745737,,,,,0.664572,0.876358,,,,0.904603,0.803196
4/16/2006 17:00,,,0.637565,0.690051,0.260983,,,0.668283,0.618319,,,,,0.671501,0.717024,,,,0.725634,0.610821
4/16/2006 18:00,,,0.461553,0.55707,0.137787,,,0.526474,0.547712,,,,,0.522623,,,,,0.507461,0.589138
4/16/2006 19:00,,,0.371692,0.518105,0.131498,,,0.48577,0.47053,,,,,0.595101,0.544859,,,,0.310512,0.645543
4/16/2006 20:00,,,0.337617,0.527868,0.0801951,,,0.473091,0.480195,,,,,0.591597,0.514317,,,,0.372785,0.665396
4/16/2006 21:00,,,0.326312,0.486022,0.117865,,,0.438051,0.470583,,,,,0.601375,,,,,0.349983,0.598406
4/16/2006 22:00,,,0.314816,0.472719,0.112505,,,0.440764,0.433949,,,,,0.550457,0.530638,,,,0.334904,0.631317
4/16/2006 23:00,,,0.328694,0.480272,0.120947,,,0.497728,0.453248,,,,,0.520449,0.464462,,,,0.334974,0.617001
4/17/2006 0:00,,,0.37896,0.487035,0.1275,,,0.427099,0.471454,,,,,0.48051,0.467792,,,,0.352698,0.572256
4/17/2006 1:00,,,0.31678,0.473876,0.128674,,,0.396663,0.450013,,,,,0.495693,0.477259,,,,0.364892,0.535043
4/17/2006 2:00,,,,,0.11812,,,,,,,,,,0.452654,,,,0.348859,0.561841
4/17/2006 3:00,,,,,,,,,,,,,,,,,,,,
4/17/2006 4:00,,,,,,,,,,,,,,,,,,,,
4/17/2006 5:00,,,,,,,,,,,,,,,,,,,,
4/17/2006 6:00,,,,,,,,,,,,,,,,,,,,
4/17/2006 7:00,,,,,,,,,,,,,,,,,,,,
4/17/2006 8:00,,,,,,,,,,,,,,,,,,,,
4/17/2006 9:00,0.440722,,,,,0.544772,,,,,0.441803,0.332724,,,,0.00294229,,,,
4/17/2006 10:00,0.578404,0.505771,,,,0.635063,0.35584,,,,0.64502,0.541682,0.680937,,,0.00941269,0.308426,0.930261,,
4/17/2006 11:00,0.691476,0.587992,,,,0.496537,0.383772,,,,0.547409,0.375407,0.783834,,,0.00612444,0.368083,0.961513,,
4/17/2006 12:00,0.730338,0.594526,,,,0.798881,0.648457,,,,0.498332,0.684407,0.935516,,,0.0152374,0.625998,1.16285,,
4/17/2006 13:00,0.731976,0.823629,0.29909,,0.48917,0.839714,0.533344,,,,0.599049,0.521666,0.928111,,0.974247,0.00178807,0.669853,1.11068,,0.833659
4/17/2006 14:00,0.704178,,0.470781,0.929079,,0.768704,,0.383566,0.77072,,0.979223,0.407623,,0.600636,1.02212,0.103555,0.702407,1.09497,,0.841032
4/17/2006 15:00,0.429938,0.515897,0.610931,0.708559,0.263932,0.590702,0.450984,0.576339,0.665403,,0.562355,0.386949,,0.677098,0.674729,0.125303,0.337934,0.931815,0.538954,0.517929
4/17/2006 16:00,0.374918,0.369326,0.530284,0.519523,0.263482,0.439984,0.286314,0.461812,0.570615,,0.416843,0.297495,0.53824,0.615978,0.657677,0.212035,0.406912,0.737106,0.595721,0.419301
4/17/2006 17:00,0.200816,0.24126,0.321663,0.421301,0.158197,0.275345,0.187312,0.379161,0.444921,,0.252857,0.147989,0.411347,0.471994,0.558038,0.0842502,0.307815,0.657287,0.450004,0.396685
4/17/2006 18:00,0.268113,0.142799,0.261609,0.453576,0.115845,0.224025,0.09617,0.357644,0.428162,,0.308961,0.129609,0.354457,0.392571,0.477292,0.150556,0.265325,0.563976,0.326616,0.422435
4/17/2006 19:00,0.224056,0.146724,0.26391,0.397358,0.0946073,0.177121,0.0613519,0.332001,0.402095,,0.258142,0.0871224,,0.321104,0.431866,0.100421,0.239945,0.556105,0.230114,0.523803
4/17/2006 20:00,0.203849,0.110278,0.217509,0.404685,0.0647223,0.185669,0.0604423,0.34715,0.388859,0.241885,0.29861,0.0818744,0.26663,0.461326,0.456735,0.115664,0.224926,0.517636,0.222986,0.502563
4/17/2006 21:00,0.215117,0.114452,0.257484,0.39413,0.0861053,0.193444,0.0899677,0.314609,0.39807,,0.281902,0.077219,0.271722,0.428249,0.453522,0.126453,0.231497,0.583191,0.263892,0.54704
4/17/2006 22:00,0.180543,0.104258,0.215745,0.390559,0.0780151,0.1824,0.0514322,0.317394,0.357167,,0.263815,0.0505058,0.239671,0.435678,0.387941,0.0967721,0.232489,0.501441,0.289951,0.479358
4/17/2006 23:00,0.186783,0.118294,0.173282,0.354439,0.0895446,0.166922,0.0487133,0.286933,0.370582,0.188191,0.268883,0.0462743,0.23119,0.429267,0.41309,0.122446,0.217935,0.514155,0.238762,0.477472
4/18/2006 0:00,0.176743,0.0916188,0.181739,0.331415,0.0371197,0.146274,0.0466947,0.279668,0.339919,0.21041,0.218296,0.0373678,0.214767,0.393826,0.377751,0.109909,0.196573,0.523779,0.164292,0.488977
4/18/2006 1:00,0.151531,0.0908245,0.164592,0.327204,0.057136,0.162516,0.039315,0.285101,0.355401,0.200875,0.219106,0.0403948,0.24263,0.408354,0.38054,0.1047,0.182564,0.527168,0.192986,0.468442
4/18/2006 2:00,0.143218,0.073432,0.173464,0.318236,0.039453,0.137061,0.0488411,0.275166,0.355328,0.17473,0.243143,0.0319356,0.212094,0.379676,0.339887,0.0674147,0.200462,0.521518,0.209229,0.443762
4/18/2006 3:00,0.175267,0.0926333,0.172841,0.304038,0.0596904,0.0987297,0.0492218,0.242847,0.323463,0.192223,0.224011,0.0202749,0.229439,0.37648,0.337851,0.11429,0.174233,0.516056,0.21777,0.450174
4/18/2006 4:00,0.134705,0.0584214,0.184379,0.314375,0.0673378,0.130756,0.04271,0.246634,0.318644,0.17234,0.215569,0.0267776,0.215659,0.381979,0.34395,0.110423,0.165056,0.479872,0.19071,0.432147
4/18/2006 5:00,0.130438,0.0943794,0.164851,0.286819,0.0466797,0.0963144,0.0263783,0.263017,0.299958,0.173858,0.201706,0.020566,0.179959,0.37103,0.313548,0.117265,0.152334,0.494272,0.173351,0.420168
4/18/2006 6:00,0.146673,0.0755433,0.14283,0.277545,0.0575146,0.158746,0.0574526,0.231599,0.308341,0.168192,0.209255,0.0252169,0.180518,0.366836,0.331566,0.0693724,0.16696,0.456782,0.165441,0.360835
4/18/2006 7:00,0.127567,0.0854531,0.192542,0.310507,0.0714962,0.116334,0.0514726,0.249657,0.335633,0.188761,0.223422,0.0425104,0.196985,0.366529,0.31229,0.139377,0.146137,0.48455,0.179765,0.315558
4/18/2006 8:00,0.258661,0.111958,0.230284,0.43875,0.0768667,0.142034,0.0704339,0.366649,0.379375,0.19859,0.306331,0.212679,0.211915,0.533837,0.325382,0.120073,0.147628,0.504145,0.217848,0.3262
4/18/2006 9:00,0.475022,0.419559,0.470049,0.687104,0.240406,0.503292,0.252699,0.554054,0.671723,0.569826,0.557571,0.332321,0.528532,0.716732,0.579374,0.246877,0.227672,0.734459,0.414212,0.380134
4/18/2006 10:00,0.503652,0.563793,0.708882,0.859523,0.316973,0.643782,0.434291,0.701705,0.785429,0.678482,0.698924,0.476579,0.706485,0.804784,0.731166,0.49665,0.344536,0.910225,0.619482,0.534179
4/18/2006 11:00,0.573645,0.616342,0.788019,0.669302,0.349465,0.519475,0.419301,0.666627,0.652097,0.530089,0.602149,0.472019,0.685413,0.951648,0.750227,0.287345,0.345375,0.829498,0.598366,0.553573
4/18/2006 12:00,0.829942,0.556072,0.796214,1.01577,0.405994,0.845289,0.567327,0.82432,0.991109,,0.897014,0.622848,0.806523,1.01315,0.843061,0.569204,0.516792,1.08659,0.882135,0.720368
4/18/2006 13:00,0.848675,0.692179,0.885331,1.04588,0.455688,0.756254,0.640074,0.765524,0.991692,0.930985,0.931806,0.652386,0.915132,0.859445,0.918611,0.642301,0.651066,1.06964,0.927607,0.867541
4/18/2006 14:00,0.696828,0.645894,0.918508,0.931876,0.440871,0.770212,0.605393,0.735698,0.906108,,0.860004,0.551649,0.850498,0.861446,0.878097,0.674801,0.598225,1.07562,0.954825,0.815703
4/18/2006 15:00,0.593383,0.567683,0.758841,0.857933,0.417626,0.623815,0.50864,0.564087,0.803654,0.786685,0.723134,0.460365,0.765823,0.80476,0.832368,0.518517,0.551421,0.928757,0.815144,0.766561
4/18/2006 16:00,0.501698,0.418774,0.643392,0.659016,0.297598,0.473015,0.395758,0.519337,0.667844,,0.590936,0.35219,0.589299,0.70111,0.758491,0.279173,0.474694,0.866252,0.708153,0.624474
4/18/2006 17:00,0.339156,0.280717,0.488933,0.549486,0.180393,0.354037,0.292586,0.399513,0.52611,,0.420148,0.238197,0.503226,0.594788,,0.180219,0.406096,0.742269,0.55446,0.532506
4/18/2006 18:00,0.222,0.200043,0.333186,0.455874,0.137178,0.227494,0.171106,0.30794,0.449418,,0.346308,0.139624,0.341829,0.472372,0.612456,0.234844,0.30896,0.617057,0.394855,0.468519
4/18/2006 19:00,0.2017,0.118768,0.280989,0.403144,0.0924525,0.194339,0.102136,0.311952,0.430064,,0.319736,0.0996528,0.283003,0.461815,,0.217213,0.272929,0.594522,0.271719,0.535622
4/18/2006 20:00,0.170328,0.100612,0.267171,0.402264,0.0909028,0.140211,0.071982,0.274197,0.401961,,0.262896,0.059787,0.244268,0.454628,,0.156592,0.268323,0.572928,0.25289,0.550898
4/18/2006 21:00,0.200674,0.109025,0.229603,0.360095,0.0655046,0.168997,0.0512286,0.267411,0.376659,,0.257005,0.0548098,0.241423,0.446252,,0.145645,0.229917,0.580272,0.223404,0.508359
4/18/2006 22:00,0.165391,0.0722918,0.223683,0.34364,0.0595237,0.131927,0.0417892,0.283311,0.348751,0.228766,0.252156,0.0503359,0.230297,0.417984,,0.149459,0.237081,0.538012,0.234734,0.504773
4/18/2006 23:00,0.179046,0.112526,0.119609,0.365188,0.0583334,0.168158,0.0661296,0.28183,0.398672,,0.254489,0.0561991,0.217003,0.402644,,0.154566,0.207424,0.561446,0.198375,0.494808
4/19/2006 0:00,0.18656,0.105478,0.219453,0.364827,0.0745359,0.199652,0.0726216,0.261669,0.379658,0.241549,0.224467,0.060327,0.234361,0.422179,0.492562,0.293239,0.216396,0.425576,0.219783,0.510522
4/19/2006 1:00,0.176789,0.11998,0.18958,0.349105,0.0794463,0.115721,0.0850544,0.244739,0.380244,0.237471,0.248724,0.0631151,0.225081,0.437037,0.493156,0.135585,0.203677,0.511788,0.22154,0.502138
4/19/2006 2:00,0.178926,0.118092,0.196709,0.337131,0.0798444,0.148683,0.065466,0.25459,0.36806,0.225101,0.211743,0.0591528,0.223523,0.41022,0.396652,0.127232,0.199846,0.525542,0.215606,0.480307
4/19/2006 3:00,0.146505,0.100849,0.200637,0.325326,0.0800111,0.156024,0.0822753,0.265441,0.356801,0.207417,0.222733,0.027794,0.232404,0.390933,,0.144644,0.191202,0.519978,0.20969,0.472937
4/19/2006 4:00,0.160854,,0.192406,0.329617,0.0909554,0.188998,0.0761263,0.258473,0.351714,0.215868,0.223547,0.0341457,0.207878,0.385128,0.396834,0.14193,0.190503,0.468553,0.210104,0.44981
4/19/2006 5:00,0.142973,0.0778474,0.183268,0.283791,0.0621748,0.119658,0.0695239,0.246671,0.333242,0.192199,0.203084,0.0384652,0.173055,0.37363,,0.106272,0.161512,0.499688,0.19653,0.445984
4/19/2006 6:00,0.148306,0.0963769,0.18404,0.306404,0.0678148,0.13613,0.0739389,0.238521,0.336958,0.190034,0.20646,0.0420392,0.214219,0.332926,,0.138112,0.176836,0.505068,0.215871,0.381449
4/19/2006 7:00,0.150043,0.107408,0.194515,0.309262,0.0725689,0.169666,0.0671104,0.236116,0.317855,0.198614,0.171311,0.0482018,0.156156,0.375601,0.387364,0.168788,0.182849,0.506558,0.209099,0.371003
4/19/2006 8:00,0.308277,0.112027,0.259799,0.510027,0.0755623,0.158289,0.0685182,0.33383,0.430811,0.227199,0.355295,0.211776,0.192608,0.548719,0.331934,0.214023,0.157587,0.48025,0.225267,0.353589
4/19/2006 9:00,0.148948,0.43857,0.516345,0.655517,0.231622,0.487885,0.31795,0.554116,0.202882,0.558908,0.488178,,0.513903,,,0.437716,0.249829,0.714238,0.466495,0.398973
4/19/2006 10:00,,,,,,,,,,,,,,,,,,,,
4/19/2006 11:00,,,,,,,,,,,,,,,,,,,,
4/19/2006 12:00,,,,,,,,,,,,,,,,,,,,
4/19/2006 13:00,,,,,,,,,,,,,,,,,,,,
4/19/2006 14:00,,,,,,,,,,,,,,,,,,,,
4/19/2006 15:00,,,,,,,,,,,,,,,,,,,,
4/19/2006 16:00,,,,,,,,,,,,,,,,,,,,
4/19/2006 17:00,,,,,,,,,,,,,,,,,,,,
4/19/2006 18:00,,,,,,,,,,,,,,,,,,,,
4/19/2006 19:00,,,,,,,,,,,,,,,,,,,,
4/19/2006 20:00,,,,,,,,,,,,,,,,,,,,
4/19/2006 21:00,,,,,,,,,,,,,,,,,,,,
4/19/2006 22:00,,,,,,,,,,,,,,,,,,,,
4/19/2006 23:00,,,,,,,,,,,,,,,,,,,,
4/20/2006 0:00,,,,,,,,,,,,,,,,,,,,
4/20/2006 1:00,,,,,,,,,,,,,,,,,,,,
4/20/2006 2:00,,,,,,,,,,,,,,,,,,,,
4/20/2006 3:00,,,,,,,,,,,,,,,,,,,,
4/20/2006 4:00,,,,,,,,,,,,,,,,,,,,
4/20/2006 5:00,,,,,,,,,,,,,,,,,,,,
4/20/2006 6:00,,,,,,,,,,,,,,,,,,,,
4/20/2006 7:00,,,,,,,,,,,,,,,,,,,,
4/20/2006 8:00,,,,,,,,,,,,,,,,,,,,
4/20/2006 9:00,,,,,,,,,,,,,,,,,,,,
4/20/2006 10:00,,,,,,,,,,,,,,,,,,,,
4/20/2006 11:00,,,,,,,,,,,,,,,,,,,,
4/20/2006 12:00,,,,,,,,,,,,,,,,,,,,
4/20/2006 13:00,,,,,,,,,,,,,,,,,,,,
4/20/2006 14:00,,,,,,,,,,,,,,,,,,,,
4/20/2006 15:00,,,,,,,,,,,,,,,,,,,,
4/20/2006 16:00,,,,,,,,,,,,,,,,,,,,
4/20/2006 17:00,,,,,,,,,,,,,,,,,,,,
4/20/2006 18:00,,,,,,,,,,,,,,,,,,,,
4/20/2006 19:00,,,,,,,,,,,,,,,,,,,,
4/20/2006 20:00,,,,,,,,,,,,,,,,,,,,
4/20/2006 21:00,,,,,,,,,,,,,,,,,,,,
4/20/2006 22:00,,,,,,,,,,,,,,,,,,,,
4/20/2006 23:00,,,,,,,,,,,,,,,,,,,,
4/21/2006 0:00,,,,,,,,,,,,,,,,,,,,
4/21/2006 1:00,,,,,,,,,,,,,,,,,,,,
4/21/2006 2:00,,,,,,,,,,,,,,,,,,,,
4/21/2006 3:00,,,,,,,,,,,,,,,,,,,,
4/21/2006 4:00,,,,,,,,,,,,,,,,,,,,
4/21/2006 5:00,,,,,,,,,,,,,,,,,,,,
4/21/2006 6:00,,,,,,,,,,,,,,,,,,,,
4/21/2006 7:00,,,,,,,,,,,,,,,,,,,,
4/21/2006 8:00,0.349028,,0.368937,0.617569,,0.345885,,0.410733,0.649257,,0.456268,0.320678,,0.690908,,0.34873,,,,
4/21/2006 9:00,0.480785,0.576796,0.616849,0.74981,0.313916,0.546897,0.376661,0.550953,0.76147,,0.596064,0.373646,0.647654,0.77074,,0.459573,0.290527,0.912827,0.6167,0.513485
4/21/2006 10:00,0.619802,0.395649,0.779786,0.808128,0.256104,0.694504,0.430394,0.603326,0.912018,,0.658845,0.619625,0.638176,0.927754,,0.47747,0.300809,0.92396,0.656162,0.489609
4/21/2006 11:00,0.653182,0.694311,0.918479,0.822702,0.373445,0.639294,0.451836,0.763644,0.815824,,0.724075,0.57903,0.745764,1.05923,,0.718733,0.454412,0.936543,0.775701,0.656409
4/21/2006 12:00,0.934278,0.605542,0.97076,1.08265,0.434027,0.860382,0.602284,0.818056,1.08346,,0.971082,0.704479,0.831213,1.00623,,0.891988,0.601435,1.15241,0.957045,0.909595
4/21/2006 13:00,0.757633,0.657008,0.676265,0.717748,0.436936,0.494748,0.62058,0.449827,0.985741,,0.667825,0.810074,,1.10064,,0.518025,0.687999,1.08203,0.958624,0.970109
4/21/2006 14:00,0.642951,0.568981,0.667305,0.721586,0.375669,0.493923,0.555232,0.435877,0.853376,,0.641811,0.488748,,0.75843,,0.466384,,1.12985,0.85487,0.880045
4/21/2006 15:00,0.49412,0.619972,0.63535,0.74467,0.40446,0.46907,0.478274,0.455888,0.7115,,0.62894,,,0.724166,,0.540346,,0.964569,0.764465,0.835899
4/21/2006 16:00,0.543056,,0.595356,0.723678,0.228787,0.448538,,0.450182,0.79206,,0.621598,0.448247,,0.75283,,0.541908,,0.840523,0.715468,0.582209
4/21/2006 17:00,0.353992,,0.553439,0.567939,0.195671,0.361666,0.248735,0.384853,0.598578,,0.477578,0.253736,0.490384,0.63874,,0.379676,0.450077,0.85833,0.591958,0.604459
4/21/2006 18:00,0.318295,,0.465184,0.531699,0.195443,0.327652,0.214469,0.341491,0.563613,,0.403196,,0.398764,0.551375,,0.396004,0.375762,0.850359,0.436952,0.674214
4/21/2006 19:00,0.297995,0.217177,0.417833,0.46807,0.147364,0.216592,0.142669,0.245844,0.497225,,0.359515,0.155952,,0.487393,,0.288787,,0.71461,0.393528,0.648789
4/21/2006 20:00,0.258141,0.18486,0.3766,0.386606,0.137683,0.202861,0.147903,0.300457,0.528245,,0.370422,,,0.499194,,0.228101,0.330119,0.728685,0.356076,0.676958
4/21/2006 21:00,0.272343,0.193064,0.358034,0.453245,0.110826,0.212193,,0.29561,0.529199,,0.3622,0.136388,0.319563,0.489428,,0.21343,0.313338,0.757509,0.326595,0.659542
4/21/2006 22:00,0.253691,,0.324529,0.456961,0.109714,0.209756,0.126838,0.307207,0.532669,,0.347019,0.122675,0.322651,0.488055,,0.199763,0.291937,0.747031,0.336317,0.641257
4/21/2006 23:00,0.26047,0.167335,0.339084,0.481116,0.114524,0.19043,0.142038,0.316979,0.575448,,0.352122,0.128467,0.309226,0.499918,,0.207072,0.292484,0.753585,0.298134,0.646443
4/22/2006 0:00,0.268811,0.209034,0.363464,0.511569,0.104396,0.224445,0.160247,0.364642,0.628444,,0.38533,0.14695,0.359755,0.51288,,0.266911,0.301488,0.78281,0.33502,0.647729
4/22/2006 1:00,0.256545,0.205778,0.350504,0.487095,0.0932072,0.222582,0.145018,0.36461,0.552083,,0.376477,,,0.532978,,0.252978,0.330522,0.778485,0.356366,0.648306
4/22/2006 2:00,0.249159,0.198163,0.355117,0.47009,0.135378,0.227858,0.145897,0.305222,0.52686,,0.343793,0.133655,,0.50495,,0.235008,0.294344,0.790541,0.331303,0.655698
4/22/2006 3:00,0.24057,0.160058,0.328342,0.454039,0.101859,0.187923,0.143075,0.318001,0.508585,,0.319591,0.103239,,0.474665,,0.211608,0.273073,0.765418,0.315498,0.621827
4/22/2006 4:00,0.216237,0.162148,0.351737,0.448411,0.135255,0.188663,0.134567,0.313359,0.502594,,0.321601,0.0982368,0.320168,0.493089,,0.209568,0.268124,0.724189,0.275176,0.595935
4/22/2006 5:00,0.227214,0.167178,0.308255,0.443085,0.101128,0.189016,0.131555,0.30135,0.519308,,0.321159,0.107466,,0.445726,,0.210277,0.250612,0.756145,0.311068,0.603236
4/22/2006 6:00,0.24217,0.195433,0.318509,0.470807,0.120321,0.240938,0.165315,0.322043,0.569384,,0.352626,0.161291,0.330334,0.500691,,0.238678,0.264092,0.740762,0.320578,0.579187
4/22/2006 7:00,0.292079,0.226425,0.33316,0.552787,0.137549,0.310887,0.183654,0.377644,0.59144,,0.411587,0.193287,,0.555309,,0.297766,0.266599,0.750258,0.379784,0.468287
4/22/2006 8:00,0.316796,0.265096,0.350203,0.576497,0.149001,0.291143,0.18053,0.369505,0.648563,,0.412829,0.279248,0.370399,0.661222,,0.308934,0.248113,0.762924,0.442044,0.513362
4/22/2006 9:00,0.562111,0.535034,0.686419,0.888937,0.280189,0.571391,0.415186,0.639531,0.84711,,0.694852,0.487787,0.699898,0.894419,,0.577879,0.273498,0.975465,0.609823,0.49044
4/22/2006 10:00,0.748891,0.643875,0.852236,0.977108,0.372184,0.717597,0.523401,0.727881,0.967885,,0.793403,0.599963,0.793703,0.926351,,0.717082,0.442791,1.12998,0.832668,0.727331
4/22/2006 11:00,0.734793,0.689921,0.971374,0.84773,0.385473,0.601819,0.466679,0.701747,0.844634,,0.721845,0.580897,,1.15707,,0.682415,0.465153,1.04622,0.748812,0.800467
4/22/2006 12:00,0.941115,0.649715,0.982295,1.10668,0.463089,0.904319,0.654111,0.820222,1.15127,,0.99044,0.711422,0.95475,0.998456,,0.849003,0.75279,1.24757,1.05191,1.00251
4/22/2006 13:00,0.961343,,1.10275,1.13475,0.527917,0.820062,0.727945,0.853849,1.12601,,0.996787,0.673333,1.02447,0.957162,,0.786281,0.838273,1.3027,1.08127,1.17219
4/22/2006 14:00,0.919861,0.743605,,1.01743,0.480992,0.71002,0.682306,0.73905,0.998022,,0.935323,,,0.814975,,0.711088,0.711023,1.214,1.00238,
4/22/2006 15:00,0.774767,0.633737,0.937026,0.912188,0.415967,0.65557,0.580303,0.671618,0.883714,,0.727422,0.561566,,0.792817,,0.638861,0.663723,1.11417,0.825562,1.0511
4/22/2006 16:00,,,0.802266,0.778877,0.336504,0.509968,,0.516351,0.770172,,0.573238,,,0.96742,,0.41456,0.630279,1.02007,0.728524,0.895154
4/22/2006 17:00,0.448028,,0.632251,0.643332,0.246229,0.414548,0.324497,0.437806,,,0.454278,,,0.546095,,0.376168,0.621657,0.937407,0.692683,0.850375
4/22/2006 18:00,0.383552,,0.470813,0.561667,0.16794,0.290037,,0.384738,0.554007,,0.427862,,0.506932,0.431691,,0.237353,,0.863928,0.455138,0.730372
4/22/2006 19:00,0.341955,0.253325,0.482378,0.53673,0.150794,0.215241,,0.347434,0.589455,,0.398611,,,0.52863,,0.219354,0.365087,0.805391,0.38691,0.705121
4/22/2006 20:00,0.328226,,0.461987,0.548533,0.136825,0.226445,0.166723,0.336567,0.576563,,0.381966,0.191371,0.386832,0.542486,,0.209069,0.381466,0.793169,0.362524,0.736384
4/22/2006 21:00,0.306373,,0.430517,0.520419,0.139903,0.198648,0.15759,0.33626,0.593239,,0.397635,,,0.53762,,0.23004,,0.829082,0.379428,0.702012
4/22/2006 22:00,0.330637,0.233119,0.471357,0.532801,0.130059,0.227931,,0.35835,0.600785,,0.380523,,,0.456357,,0.20995,0.356354,0.795627,0.37084,0.712162
4/22/2006 23:00,0.309783,0.253595,0.437043,0.494424,0.144083,0.221943,0.16493,0.33503,0.586199,,0.369969,0.16666,0.398522,0.464737,,0.175995,0.350827,0.808078,0.375758,0.694181
4/23/2006 0:00,0.302651,0.233811,0.370939,0.496771,0.146204,0.199176,0.15771,0.337016,0.573259,,0.354643,0.16872,0.388867,0.497544,,0.16687,0.311161,0.803138,0.356376,0.643612
4/23/2006 1:00,0.294452,0.181257,0.327963,0.492718,0.138338,0.214975,0.151955,0.338801,0.555712,,0.305499,,,0.484335,,0.143847,,0.762125,0.355628,0.658119
4/23/2006 2:00,0.299674,0.207483,0.373568,0.472713,0.137169,0.200428,0.123248,0.326237,0.552444,,0.310075,0.152318,,0.486716,,0.197536,0.295042,0.773818,0.347715,0.61752
4/23/2006 3:00,0.276452,0.19668,0.360853,0.465376,0.124274,0.185673,0.145451,0.308766,0.545683,,0.342583,,0.35975,0.453547,,0.169618,0.298205,0.758701,0.338942,0.607859
4/23/2006 4:00,0.268911,0.17886,0.379021,0.484164,0.123318,0.189515,0.136345,0.315542,0.552574,,0.340198,0.131372,,0.498896,,0.179068,0.280345,0.759787,0.312451,0.600141
4/23/2006 5:00,0.236739,,0.3465,0.475131,0.117623,0.183782,0.136417,0.304327,0.556056,,0.322562,0.121874,0.352614,0.460077,,0.186541,0.27835,0.762465,0.315135,0.610043
4/23/2006 6:00,0.247887,0.191052,0.326009,0.455538,0.108437,0.170713,0.134596,0.317927,0.572846,,0.333855,0.140512,,0.49672,,0.21293,0.282073,0.764129,0.333638,0.590876
4/23/2006 7:00,0.279988,0.226937,0.315962,0.508553,0.140238,0.246986,0.162382,0.343499,0.585447,,0.353552,0.179,,0.481207,,0.20446,0.256488,0.785372,0.366397,0.539301
4/23/2006 8:00,0.455772,0.248251,0.449756,0.751893,0.144198,0.347588,0.193357,0.549464,0.801925,,0.534861,0.302398,,0.64714,,0.418176,0.266942,0.823529,0.373521,0.524522
4/23/2006 9:00,0.55472,0.58893,0.577396,0.875204,0.317263,0.595861,0.495108,0.647815,0.873062,,0.787001,0.466227,,0.87805,,0.414398,0.350333,1.07728,0.703809,0.705865
4/23/2006 10:00,0.667286,,0.701463,0.877818,0.372553,0.674981,,0.642185,0.932253,,0.64361,0.534169,0.844116,0.791813,,0.419415,0.492131,1.1704,0.817997,0.805241
4/23/2006 11:00,0.687965,,0.849378,0.826171,0.342299,0.544498,0.408359,0.737307,0.78086,,0.538641,0.562491,0.68463,0.932022,,0.403193,0.351297,1.00514,0.680491,0.719274
